DATE,HOUSE #,STREET,ADDRESS,CITY,STATE,OVER FLOW,NOT OUT,NOT AT CURB,DETAILS,,
1/3/2018,1004,OAKLETT DR,1004 OAKLETT DR,Knoxville,TN,x,,,,,
1/3/2018,1017,VEE LN,1017 VEE LN,Knoxville,TN,x,,,,,
1/3/2018,1040,GRONER DR,1040 GRONER DR,Knoxville,TN,,x,,,,
1/3/2018,1108,HIAWASSEE AVE,1108 HIAWASSEE AVE,Knoxville,TN,,x,,,,
1/3/2018,1120,FORSYTHE ST,1120 FORSYTHE ST,Knoxville,TN,,,,,,
1/3/2018,1172,KEOWEE AVE,1172 KEOWEE AVE,Knoxville,TN,,x,,,,
1/3/2018,1213,RYAN PL,1213 RYAN PL,Knoxville,TN,,x,,,,
1/3/2018,1244,HARBIN RIDGE LN,1244 HARBIN RIDGE LN,Knoxville,TN,,x,,,,
1/3/2018,1309,MORRELL RD,1309 MORRELL RD,Knoxville,TN,,x,,,,
1/3/2018,1326,BROOKSIDE AVE,1326 BROOKSIDE AVE,Knoxville,TN,,x,,,,
1/3/2018,1409,COESTA CIR,1409 COESTA CIR,Knoxville,TN,,x,,,,
1/3/2018,1427,CREEKWOOD DR,1427 CREEKWOOD DR,Knoxville,TN,x,,,,,
1/3/2018,1512,BONITA DR,1512 BONITA DR,Knoxville,TN,,x ,,,,
1/3/2018,1537,MARCONI DR,1537 MARCONI DR,Knoxville,TN,,x,,,,
1/3/2018,1613,BANYAN LN,1613 BANYAN LN,Knoxville,TN,,,,personal can out,,
1/3/2018,1635,WASHINGTON AVE,1635 WASHINGTON AVE,Knoxville,TN,,x,,,,
1/3/2018,1708,BONITA DR,1708 BONITA DR,Knoxville,TN,,x,,,,
1/3/2018,1721,EARL AVE,1721 EARL AVE,Knoxville,TN,x ,,,,,
1/3/2018,1801,EAST GLENWOOD AVE,1801 EAST GLENWOOD AVE,Knoxville,TN,,x,,,,
1/3/2018,1831,WONDERLAND LN,1831 WONDERLAND LN,Knoxville,TN,,x,,,,
1/3/2018,1910,PROSPECT PL,1910 PROSPECT PL,Knoxville,TN,,x,,,,
1/3/2018,1929,BELCARO DR,1929 BELCARO DR,Knoxville,TN,x,,x ,blocked by grey dodge extra toter ,,
1/3/2018,2005,BRADSHAW GARDEN DR,2005 BRADSHAW GARDEN DR,Knoxville,TN,x ,,,,,
1/3/2018,2019,NADINE ST,2019 NADINE ST,Knoxville,TN,,x ,,,,
1/3/2018,2100,HOUSTONIA DR,2100 HOUSTONIA DR,Knoxville,TN,,x,,,,
1/3/2018,2115,EDGEWOOD AVE,2115 EDGEWOOD AVE,Knoxville,TN,,x,,,,
1/3/2018,2150,MAPLEWOOD DR,2150 MAPLEWOOD DR,Knoxville,TN,x ,,,building mat,,
1/3/2018,2213,CAVALCADE RD,2213 CAVALCADE RD,Knoxville,TN,,x,,,,
1/3/2018,2237,WOODS-SMITH RD,2237 WOODS-SMITH RD,Knoxville,TN,,x ,,,,
1/3/2018,2307,SAN LUCKI WAY,2307 SAN LUCKI WAY,Knoxville,TN,,x ,,,,
1/3/2018,2321,TORI RD,2321 TORI RD,Knoxville,TN,,x,,,,
1/3/2018,2400,MAPLE CREST LN,2400 MAPLE CREST LN,Knoxville,TN,,x ,,,,
1/3/2018,2420,LINDEN AVE,2420 LINDEN AVE,Knoxville,TN,,x,,,,
1/3/2018,2459,MAPLE CREST LN,2459 MAPLE CREST LN,Knoxville,TN,,x,,,,
1/3/2018,2516,KEITH AVE,2516 KEITH AVE,Knoxville,TN,,x,,,,
1/3/2018,2600,HAWK CREST LN,2600 HAWK CREST LN,Knoxville,TN,,x,,,,
1/3/2018,2626,GLENVIEW DR,2626 GLENVIEW DR,Knoxville,TN,,x,,,,
1/3/2018,2714,AVONDALE AVE,2714 AVONDALE AVE,Knoxville,TN,,,x ,,,
1/3/2018,2807,SEVIER AVE,2807 SEVIER AVE,Knoxville,TN,s,,,sofa ,,
1/3/2018,2836,EDONIA DR,2836 EDONIA DR,Knoxville,TN,x ,,,"trash on ground, bags and cardboard",,
1/3/2018,2912,FORESTDALE AVE,2912 FORESTDALE AVE,Knoxville,TN,x,,,grill and bookshelf,,
1/3/2018,2937,EDGEWOOD AVE,2937 EDGEWOOD AVE,Knoxville,TN,x,,,boxes ,,
1/3/2018,3023,FOUNTAIN PARK BLVD,3023 FOUNTAIN PARK BLVD,Knoxville,TN,x ,,,"trash on ground,bags and ex personal can",,
1/3/2018,3106,BORIGHT DR,3106 BORIGHT DR,Knoxville,TN,,x,,,,
1/3/2018,3119,CLEARVIEW ST,3119 CLEARVIEW ST,Knoxville,TN,x,,,boxes ,,
1/3/2018,3203,MISTY HILL WAY,3203 MISTY HILL WAY,Knoxville,TN,,x ,,,,
1/3/2018,3224,GARDEN DR,3224 GARDEN DR,Knoxville,TN,x ,,,mattress ,,
1/3/2018,3311,AVONDALE AVE,3311 AVONDALE AVE,Knoxville,TN,,x,,,,
1/3/2018,3350,ORLANDO ST,3350 ORLANDO ST,Knoxville,TN,,x,,,,
1/3/2018,3420,BURWOOD RD,3420 BURWOOD RD,Knoxville,TN,,,,,,
1/3/2018,3510,SOUTHWOOD DR,3510 SOUTHWOOD DR,Knoxville,TN,,x,,,,
1/3/2018,3610,DELVERTON WAY,3610 DELVERTON WAY,Knoxville,TN,,,,boxes,,
1/3/2018,3710,GARDEN DR,3710 GARDEN DR,Knoxville,TN,,x,,,,
1/3/2018,3808,NATHANIEL RD ,3808 NATHANIEL RD ,Knoxville,TN,,x ,,,,
1/3/2018,3855,SPEEDWAY CIR,3855 SPEEDWAY CIR,Knoxville,TN,,,x,,,
1/3/2018,3926,GREENLEAF AVE,3926 GREENLEAF AVE,Knoxville,TN,x ,,,,,
1/3/2018,4016,REDOAK LN,4016 REDOAK LN,Knoxville,TN,,x,,,,
1/3/2018,4106,THORNWOOD DR,4106 THORNWOOD DR,Knoxville,TN,,x ,,,,
1/3/2018,4137,MASCARENE RD,4137 MASCARENE RD,Knoxville,TN,,x,,,,
1/3/2018,4210,SHANGRI-LA,4210 SHANGRI-LA,Knoxville,TN,,x,,,,
1/3/2018,4264,BUFFAT MILL RD,4264 BUFFAT MILL RD,Knoxville,TN,,x,,,,
1/3/2018,4311,WALNUT RIDGE LN,4311 WALNUT RIDGE LN,Knoxville,TN,,x,,,,
1/3/2018,4345,W SCARLETT LN,4345 W SCARLETT LN,Knoxville,TN,,x ,,,,
1/3/2018,4412,KINGSTON PIKE,4412 KINGSTON PIKE,Knoxville,TN,,x,,,,
1/3/2018,4504,EXEMOUTH DR,4504 EXEMOUTH DR,Knoxville,TN,x,,,ex city can ,,
1/3/2018,4600,FULTON DR,4600 FULTON DR,Knoxville,TN,x,,,,,
1/3/2018,4622,CHAMBLISS AVE,4622 CHAMBLISS AVE,Knoxville,TN,,x,,,,
1/3/2018,4716,HOLSTON HILLS RD,4716 HOLSTON HILLS RD,Knoxville,TN,,x,,,,
1/3/2018,4810,BARBARA DR,4810 BARBARA DR,Knoxville,TN,,x,,,,
1/3/2018,4908,JONQUIL DR,4908 JONQUIL DR,Knoxville,TN,x,,,desk,,
1/3/2018,5001,CLOVERDALE LN,5001 CLOVERDALE LN,Knoxville,TN,,x,,,,
1/3/2018,5027,WHITE PETAL WAY,5027 WHITE PETAL WAY,Knoxville,TN,x,,,,,
1/3/2018,5118,LONAS DR,5118 LONAS DR,Knoxville,TN,,x,,,,
1/3/2018,5212,AVERY WOODS LN,5212 AVERY WOODS LN,Knoxville,TN,,x,,,,
1/3/2018,5304,BRAZELTON RD,5304 BRAZELTON RD,Knoxville,TN,,x,,,,
1/3/2018,5332,JACKSBORO PIKE,5332 JACKSBORO PIKE,Knoxville,TN,,x,,,,
1/3/2018,5412,MONTCREST RD,5412 MONTCREST RD,Knoxville,TN,,x,,,,
1/3/2018,5501,E SUNSET RD,5501 E SUNSET RD,Knoxville,TN,,x,,,,
1/3/2018,5516,SECLUDED WAY,5516 SECLUDED WAY,Knoxville,TN,x,,,,,
1/3/2018,5609,LAKE SHORE DR,5609 LAKE SHORE DR,Knoxville,TN,x,,,,,
1/3/2018,5658,CROOKED PINE LN,5658 CROOKED PINE LN,Knoxville,TN,,x,,,,
1/3/2018,5712,ACAPULCO AVE,5712 ACAPULCO AVE,Knoxville,TN,,x,,,,
1/3/2018,5804,OUTER DR,5804 OUTER DR,Knoxville,TN,,x,,,,
1/3/2018,5836,OUTER DR,5836 OUTER DR,Knoxville,TN,,x,,,,
1/3/2018,5915,LOICE LN,5915 LOICE LN,Knoxville,TN,,x,,,,
1/3/2018,5979,BEARDEN VIEW LN,5979 BEARDEN VIEW LN,Knoxville,TN,,x,,,,
1/3/2018,6024,AUTUMN OAKS LN,6024 AUTUMN OAKS LN,Knoxville,TN,,x,,,,
1/3/2018,6116,FLINT RD,6116 FLINT RD,Knoxville,TN,,x,,,,
1/3/2018,6305,TENNYSON DR ,6305 TENNYSON DR ,Knoxville,TN,,,x,blocked by car ,,
1/3/2018,6512,TROUSDALE RD,6512 TROUSDALE RD,Knoxville,TN,x,,,,,
1/3/2018,6705,SHREWSBURY DR,6705 SHREWSBURY DR,Knoxville,TN,,x,,,,
1/3/2018,6840,AVENSONG LN,6840 AVENSONG LN,Knoxville,TN,x,,,,,
1/3/2018,7013,GAINSBOROUGH DR,7013 GAINSBOROUGH DR,Knoxville,TN,x,,,two city toters ,,
1/3/2018,7114,SHEFFIELD DR,7114 SHEFFIELD DR,Knoxville,TN,,x,,,,
1/3/2018,7227,IRON DUKE WAY,7227 IRON DUKE WAY,Knoxville,TN,x,,,,,
1/3/2018,7342,MANDERLY WAY,7342 MANDERLY WAY,Knoxville,TN,,x,,,,
1/3/2018,7524,CHATHAM CIR,7524 CHATHAM CIR,Knoxville,TN,,x,,,,
1/3/2018,7717,TWINING DR,7717 TWINING DR,Knoxville,TN,,x,,,,
1/3/2018,7914,GLEASON DR,7914 GLEASON DR,Knoxville,TN,,X,,,,
1/3/2018,8030,ELLISVILLE LN,8030 ELLISVILLE LN,Knoxville,TN,,x,,,,
1/3/2018,8300,BENNINGTON DR,8300 BENNINGTON DR,Knoxville,TN,,x,,,,
1/3/2018,2326 B,CEDAR LN,2326 B CEDAR LN,Knoxville,TN,,x,,,,
1/4/2018,100,HERRON DR,100 HERRON DR,Knoxville,TN,,x,,,,
1/4/2018,113,GILL AVE,113 GILL AVE,Knoxville,TN,,x,,,,
1/4/2018,125,KEEBLE AVE,125 KEEBLE AVE,Knoxville,TN,,x,,,,
1/4/2018,201,BUSBEE RD,201 BUSBEE RD,Knoxville,TN,,X,,,,
1/4/2018,208,DRY GAP PIKE,208 DRY GAP PIKE,Knoxville,TN,,x,,,,
1/4/2018,216,LOCUST HILL LN,216 LOCUST HILL LN,Knoxville,TN,,x,,,,
1/4/2018,227,E CHURCHWELL AVE,227 E CHURCHWELL AVE,Knoxville,TN,x,,,,,
1/4/2018,301,AVENUE C,301 AVENUE C,Knoxville,TN,,x,,,,
1/4/2018,309,GRATA RD,309 GRATA RD,Knoxville,TN,,x,,,,
1/4/2018,317,ELMWOOD DR,317 ELMWOOD DR,Knoxville,TN,,x,,,,
1/4/2018,362,NASH RD,362 NASH RD,Knoxville,TN,,x,,not at the curb- they never set at curb,,
1/4/2018,409,BRIDGE VIEW LN,409 BRIDGE VIEW LN,Knoxville,TN,,x,,,,
1/4/2018,421,KITUWAH TRL,421 KITUWAH TRL,Knoxville,TN,,x,,,,
1/4/2018,451,W HILLVALE TURN,451 W HILLVALE TURN,Knoxville,TN,,x,,,,
1/4/2018,507,BEN HUR AVE,507 BEN HUR AVE,Knoxville,TN,,x,,,,
1/4/2018,520,TALIWA DR,520 TALIWA DR,Knoxville,TN,,x,,,,
1/4/2018,601,WATAUGA AVE,601 WATAUGA AVE,Knoxville,TN,,x,,,,
1/4/2018,615,RADFORD PL,615 RADFORD PL,Knoxville,TN,X,,,,,
1/4/2018,701,GRESHAM RD,701 GRESHAM RD,Knoxville,TN,,x,,,,
1/4/2018,712,WESTBOROUGH RD,712 WESTBOROUGH RD,Knoxville,TN,,x,,,,
1/4/2018,725,DELAPP DR,725 DELAPP DR,Knoxville,TN,,x,,,,
1/4/2018,801,CENTEROAK DR,801 CENTEROAK DR,Knoxville,TN,,X,,,,
1/4/2018,812,WESTBOROUGH RD,812 WESTBOROUGH RD,Knoxville,TN,,x,,,,
1/4/2018,841,FORSYTHE ST,841 FORSYTHE ST,Knoxville,TN,,x,,,,
1/4/2018,910,GRAVES ST,910 GRAVES ST,Knoxville,TN,,x,,,,
1/4/2018,929,LEDGERWOOD AVE,929 LEDGERWOOD AVE,Knoxville,TN,,x,,,,
1/4/2018,1004,OGLEWOOD AVE,1004 OGLEWOOD AVE,Knoxville,TN,,x,,,,
1/4/2018,1017,WEST PARK DR,1017 WEST PARK DR,Knoxville,TN,,x,,,,
1/4/2018,1040,HAYSLOPE DR,1040 HAYSLOPE DR,Knoxville,TN,,,,,,
1/4/2018,1108,LECONTE RD,1108 LECONTE RD,Knoxville,TN,,x,,,,
1/4/2018,1120,GRONER DR,1120 GRONER DR,Knoxville,TN,x,,,,,
1/4/2018,1172,KEOWEE AVE,1172 KEOWEE AVE,Knoxville,TN,,x,,,,
1/4/2018,1213,STILLWELL DR,1213 STILLWELL DR,Knoxville,TN,,x,,,,
1/4/2018,1244,HARBIN RIDGE LN,1244 HARBIN RIDGE LN,Knoxville,TN,,x,,,,
1/4/2018,1309,N BRISCOE CIR,1309 N BRISCOE CIR,Knoxville,TN,,x,,,,
1/4/2018,1326,N BRISCOE CIR,1326 N BRISCOE CIR,Knoxville,TN,,,,over bulk limit ,,
1/4/2018,1409,DUTCH VALLEY DR,1409 DUTCH VALLEY DR,Knoxville,TN,x,,,,,
1/4/2018,1427,EXETER AVE,1427 EXETER AVE,Knoxville,TN,,,,construction material in toter ,,
1/4/2018,1512,BOYD ST,1512 BOYD ST,Knoxville,TN,,x ,,,,
1/4/2018,1537,MISSISSIPPI AVE,1537 MISSISSIPPI AVE,Knoxville,TN,,x,,,,
1/4/2018,1613,FOREST AVE,1613 FOREST AVE,Knoxville,TN,x ,,,,,
1/4/2018,1635,JEFFERSON AVE,1635 JEFFERSON AVE,Knoxville,TN,x ,,,,,
1/4/2018,1708,CHARLES DR,1708 CHARLES DR,Knoxville,TN,,x,,,,
1/4/2018,1721,FAY ST,1721 FAY ST,Knoxville,TN,,x,,,,
1/4/2018,1801,FRANCIS RD,1801 FRANCIS RD,Knoxville,TN,,x,,,,
1/4/2018,1831,ELMHURST WAY,1831 ELMHURST WAY,Knoxville,TN,,x ,,,,
1/4/2018,1910,W GILBERT LN,1910 W GILBERT LN,Knoxville,TN,,x,,,,
1/4/2018,1929,CHEROKEE BLUFF DR,1929 CHEROKEE BLUFF DR,Knoxville,TN,,x ,,,,
1/4/2018,2005,CHICAGO AVE,2005 CHICAGO AVE,Knoxville,TN,,x,,,,
1/4/2018,2019,NORTH PARK BLVD,2019 NORTH PARK BLVD,Knoxville,TN,,x ,,,,
1/4/2018,2100,JEFFERSON AVE,2100 JEFFERSON AVE,Knoxville,TN,,x ,,,,
1/4/2018,2115,FLAGLER RD,2115 FLAGLER RD,Knoxville,TN,,x,,,,
1/4/2018,2150,WILLOW CREEK LN,2150 WILLOW CREEK LN,Knoxville,TN,x ,,,extra bags ,,
1/4/2018,2213,CROYDON RD,2213 CROYDON RD,Knoxville,TN,x ,,,,,
1/4/2018,2237,ADAIR AVE,2237 ADAIR AVE,Knoxville,TN,,x ,,,,
1/4/2018,2307,SUZU WAY,2307 SUZU WAY,Knoxville,TN,,x ,,,,
1/4/2018,2321,ANTIETAM RD,2321 ANTIETAM RD,Knoxville,TN,x ,,,mattress ,,
1/4/2018,2400,MCCROSKEY AVE,2400 MCCROSKEY AVE,Knoxville,TN,x ,,,couch in ditch ,,
1/4/2018,2420,MCCROSKEY AVE,2420 MCCROSKEY AVE,Knoxville,TN,,x,,,,
1/4/2018,2460,BRIERBROOK LN,2460 BRIERBROOK LN,Knoxville,TN,,x,,,,
1/4/2018,2516,MAPLE BRANCH LN,2516 MAPLE BRANCH LN,Knoxville,TN,,x,,,,
1/4/2018,2600,KEYSTONE AVE,2600 KEYSTONE AVE,Knoxville,TN,,x ,,4002 thur 4007,,
1/4/2018,2626,KEYSTONE AVE,2626 KEYSTONE AVE,Knoxville,TN,,x,,,,
1/4/2018,2714,BARTON ST,2714 BARTON ST,Knoxville,TN,,x ,,,,
1/4/2018,2807,TECOMA DR,2807 TECOMA DR,Knoxville,TN,,x,,,,
1/4/2018,2836,GIBBS DR,2836 GIBBS DR,Knoxville,TN,,,x ,,,
1/4/2018,2912,GLENDALE RD,2912 GLENDALE RD,Knoxville,TN,,x ,,,,
1/4/2018,2937,GASTON AVE,2937 GASTON AVE,Knoxville,TN,x,,,bags ,,
1/4/2018,3023,PINEX LN ,3023 PINEX LN ,Knoxville,TN,x ,,,move out ,,
1/4/2018,3106,BROOKS AVE,3106 BROOKS AVE,Knoxville,TN,,x,,,,
1/4/2018,3119,FAIRVIEW ST,3119 FAIRVIEW ST,Knoxville,TN,,x,,,,
1/4/2018,3203,THOMAS HILL WAY,3203 THOMAS HILL WAY,Knoxville,TN,x,,,refilling one can. They both were dumped,,
1/4/2018,3224,KENILWORTH LN,3224 KENILWORTH LN,Knoxville,TN,,x,,,,
1/4/2018,3311,CANARY AVE,3311 CANARY AVE,Knoxville,TN,,x,,,,
1/4/2018,3350,LAKE VIEW DR,3350 LAKE VIEW DR,Knoxville,TN,,x,,,,
1/4/2018,3420,GARDEN DR,3420 GARDEN DR,Knoxville,TN,,,,white goods,,
1/4/2018,3510,TALILUNA AVE,3510 TALILUNA AVE,Knoxville,TN,,,,Paint in toter,,
1/4/2018,3610,KENILWORTH LN,3610 KENILWORTH LN,Knoxville,TN,,x,,,,
1/4/2018,3710,GARDEN DR,3710 GARDEN DR,Knoxville,TN,,x,,,,
1/4/2018,3808,OAKWOOD LN,3808 OAKWOOD LN,Knoxville,TN,,x,,,,
1/4/2018,3855,TALILUNA AVE,3855 TALILUNA AVE,Knoxville,TN,,,x,,,
1/4/2018,3926,KENILWORTH DR,3926 KENILWORTH DR,Knoxville,TN,,x,,A&B,,
1/4/2018,4016,SUTHERLAND AVE ,4016 SUTHERLAND AVE ,Knoxville,TN,,x,,,,
1/4/2018,4106,WOODLAWN PIKE,4106 WOODLAWN PIKE,Knoxville,TN,x,,,,,
1/4/2018,4137,DEER CREEK DR,4137 DEER CREEK DR,Knoxville,TN,,x,,,,
1/4/2018,4210,TERRACE VIEW DR,4210 TERRACE VIEW DR,Knoxville,TN,,x,,,,
1/4/2018,4265,HOLLOWAY DR,4265 HOLLOWAY DR,Knoxville,TN,,x,,,,
1/4/2018,4311,WALROCK LN,4311 WALROCK LN,Knoxville,TN,,,x,,,
1/4/2018,4345,LARIGO DR,4345 LARIGO DR,Knoxville,TN,x,,,toilet ,,
1/4/2018,4412,LANDON DR,4412 LANDON DR,Knoxville,TN,x,,,,,
1/4/2018,4504,HOLSTON HILLS RD,4504 HOLSTON HILLS RD,Knoxville,TN,x,,,bags,,
1/4/2018,4600,GREENDALE RD,4600 GREENDALE RD,Knoxville,TN,x,,,,,
1/4/2018,4622,MILDRED DR,4622 MILDRED DR,Knoxville,TN,,x,,,,
1/4/2018,4717,BARBARA DR,4717 BARBARA DR,Knoxville,TN,,x,,,,
1/4/2018,4810,BRADSHAW RD,4810 BRADSHAW RD,Knoxville,TN,,x,,,,
1/4/2018,4908,LONAS DR,4908 LONAS DR,Knoxville,TN,x,,,ex trash and bags ,,
1/4/2018,5001,ELIZABETH RD,5001 ELIZABETH RD,Knoxville,TN,,x,,,,
1/4/2018,5027,DOVEWOOD WAY,5027 DOVEWOOD WAY,Knoxville,TN,,,x,,,
1/4/2018,5118,CUMBERLAND WOOD DR,5118 CUMBERLAND WOOD DR,Knoxville,TN,,x,,,,
1/4/2018,5212,BALL CAMP PIKE,5212 BALL CAMP PIKE,Knoxville,TN,,x,,,,
1/4/2018,5304,BRIERCLIFF RD,5304 BRIERCLIFF RD,Knoxville,TN,,x,,,,
1/4/2018,5333,GAINESWOOD RD,5333 GAINESWOOD RD,Knoxville,TN,,x,,,,
1/4/2018,5412,OAK HARBOR LN,5412 OAK HARBOR LN,Knoxville,TN,,x,,,,
1/4/2018,5501,GREEN VALLEY DR,5501 GREEN VALLEY DR,Knoxville,TN,x,,,remodel,,
1/4/2018,5516,SUMMITRIDGE LN,5516 SUMMITRIDGE LN,Knoxville,TN,,x,,,,
1/4/2018,5609,LYONS VIEW PIKE,5609 LYONS VIEW PIKE,Knoxville,TN,,x,,,,
1/4/2018,5658,CROOKED PINE LN,5658 CROOKED PINE LN,Knoxville,TN,,x,,,,
1/4/2018,5712,ASTER RD,5712 ASTER RD,Knoxville,TN,,x,,,,
1/4/2018,5804,PINE NEEDLE LN,5804 PINE NEEDLE LN,Knoxville,TN,,x,,,,
1/4/2018,5836,SOLAR DR,5836 SOLAR DR,Knoxville,TN,,x,,,,
1/4/2018,5916,ANTIGUA LN,5916 ANTIGUA LN,Knoxville,TN,,,,boxes and bags,,
1/4/2018,5981,KATRINA LN,5981 KATRINA LN,Knoxville,TN,,x,,,,
1/4/2018,6024,GLENMAY DR,6024 GLENMAY DR,Knoxville,TN,,x,,,,
1/4/2018,6116,GLENMAY DR,6116 GLENMAY DR,Knoxville,TN,,x,,,,
1/4/2018,6305,CADBURY DR,6305 CADBURY DR,Knoxville,TN,x,,,extra bags,,
1/4/2018,6512,WESTSIDE DR,6512 WESTSIDE DR,Knoxville,TN,,x,,extra bags,,
1/4/2018,6705,TROUSDALE RD,6705 TROUSDALE RD,Knoxville,TN,,x,,,,
1/4/2018,6840,AVENSONG LN,6840 AVENSONG LN,Knoxville,TN,,x,,,,
1/4/2018,7013,NORTHSHORE DR,7013 NORTHSHORE DR,Knoxville,TN,,x,,,,
1/4/2018,7114,ASHBURTON DR,7114 ASHBURTON DR,Knoxville,TN,,x,,,,
1/4/2018,7227,RUTGERS DR,7227 RUTGERS DR,Knoxville,TN,x,,,couch ,,
1/4/2018,7343,KENNON PARK LN,7343 KENNON PARK LN,Knoxville,TN,x,,,personal can ,,
1/4/2018,7524,DEANE HILL DR,7524 DEANE HILL DR,Knoxville,TN,,x,,,,
1/4/2018,7717,VILLAGE DR,7717 VILLAGE DR,Knoxville,TN,,x,,,,
1/4/2018,7914,GLEASON DR,7914 GLEASON DR,Knoxville,TN,,X,,,,
1/4/2018,8030,PEPPERDINE WAY,8030 PEPPERDINE WAY,Knoxville,TN,,x,,,,
1/4/2018,8300,GLENROTHES BLVD,8300 GLENROTHES BLVD,Knoxville,TN,,x,,,,
1/4/2018,2404 B,SHERROD RD,2404 B SHERROD RD,Knoxville,TN,,x,,,,
1/5/2018,100,MCCAMEY RD,100 MCCAMEY RD,Knoxville,TN,,x,,,,
1/5/2018,113,HERRON DR,113 HERRON DR,Knoxville,TN,,x,,,,
1/5/2018,125,LEONARD PL,125 LEONARD PL,Knoxville,TN,,x,,,,
1/5/2018,201,CAMPUS LN,201 CAMPUS LN,Knoxville,TN,,X,,,,
1/5/2018,208,FERN ST,208 FERN ST,Knoxville,TN,,x,,,,
1/5/2018,216,LYNNVIEW DR,216 LYNNVIEW DR,Knoxville,TN,,x,,,,
1/5/2018,227,E OAK HILL AVE,227 E OAK HILL AVE,Knoxville,TN,,x,,,,
1/5/2018,301,BEECHWOOD DR,301 BEECHWOOD DR,Knoxville,TN,,x,,,,
1/5/2018,309,IROQUOIS DR,309 IROQUOIS DR,Knoxville,TN,x,,,,,
1/5/2018,317,GRANDVIEW DR,317 GRANDVIEW DR,Knoxville,TN,,x,,,,
1/5/2018,363,RIGGS AVE,363 RIGGS AVE,Knoxville,TN,,x,,,,
1/5/2018,409,CARTA RD,409 CARTA RD,Knoxville,TN,,x,,,,
1/5/2018,421,OAKHURST DR,421 OAKHURST DR,Knoxville,TN,,x,,,,
1/5/2018,451,BRIDGE VIEW LN,451 BRIDGE VIEW LN,Knoxville,TN,x,,,,,
1/5/2018,507,CHEROKEE BLVD,507 CHEROKEE BLVD,Knoxville,TN,,x,,,,
1/5/2018,520,BROADVIEW DR,520 BROADVIEW DR,Knoxville,TN,,x,,,,
1/5/2018,601,BALMORAL LN,601 BALMORAL LN,Knoxville,TN,,x,,,,
1/5/2018,615,S BEAMAN ST,615 S BEAMAN ST,Knoxville,TN,X,,,,,
1/5/2018,701,HEINS CT,701 HEINS CT,Knoxville,TN,,x,,,,
1/5/2018,712,WOODVIEW DR,712 WOODVIEW DR,Knoxville,TN,,,,,,
1/5/2018,725,E QUINCY AVE,725 E QUINCY AVE,Knoxville,TN,,x,,,,
1/5/2018,801,DEERY ST,801 DEERY ST,Knoxville,TN,,X,,,,
1/5/2018,812,WHITEHALL RD ,812 WHITEHALL RD ,Knoxville,TN,,x,,,,
1/5/2018,842,FREEMASON ST,842 FREEMASON ST,Knoxville,TN,x,,,,,
1/5/2018,910,HAYSLOPE DR,910 HAYSLOPE DR,Knoxville,TN,,x,,,,
1/5/2018,929,MARLBORO RD,929 MARLBORO RD,Knoxville,TN,x,,,,,
1/5/2018,1004,PHILLIPS AVE,1004 PHILLIPS AVE,Knoxville,TN,,x,,,,
1/5/2018,1017,BARDILL LN,1017 BARDILL LN,Knoxville,TN,,x,,,,
1/5/2018,1041,GRONER DR,1041 GRONER DR,Knoxville,TN,,x,,,,
1/5/2018,1108,LUTTRELL ST,1108 LUTTRELL ST,Knoxville,TN,,x,,2 cans blocked,,
1/5/2018,1120,HARBIN RIDGE LN,1120 HARBIN RIDGE LN,Knoxville,TN,,x,,,,
1/5/2018,1200,ASHWOOD PL,1200 ASHWOOD PL,Knoxville,TN,,x,,,,
1/5/2018,1213,WALCOT LN,1213 WALCOT LN,Knoxville,TN,,x,,,,
1/5/2018,1245,HARBIN RIDGE LN,1245 HARBIN RIDGE LN,Knoxville,TN,,x,,,,
1/5/2018,1310,BARCLAY HEIGHTS LN,1310 BARCLAY HEIGHTS LN,Knoxville,TN,,x,,,,
1/5/2018,1326,BEAUMONT AVE,1326 BEAUMONT AVE,Knoxville,TN,x,,,,,
1/5/2018,1409,FRANCIS STATION DR,1409 FRANCIS STATION DR,Knoxville,TN,x,,,,,
1/5/2018,1427,HARVEY ST ,1427 HARVEY ST ,Knoxville,TN,x,,,,,
1/5/2018,1512,BRANSON AVE,1512 BRANSON AVE,Knoxville,TN,,x,,,,
1/5/2018,1538,CLAIBORNE PL,1538 CLAIBORNE PL,Knoxville,TN,,x,,,,
1/5/2018,1613,HELMBOLT RD,1613 HELMBOLT RD,Knoxville,TN,x ,,,,,
1/5/2018,1636,EDGEWOOD AVE,1636 EDGEWOOD AVE,Knoxville,TN,,,,construction material ,,
1/5/2018,1708,COKER AVE,1708 COKER AVE,Knoxville,TN,,x,,,,
1/5/2018,1721,FERD HICKEY RD,1721 FERD HICKEY RD,Knoxville,TN,,x ,,,,
1/5/2018,1801,HAZEN ST,1801 HAZEN ST,Knoxville,TN,,x,,,,
1/5/2018,1831,ISLAND HOME AVE,1831 ISLAND HOME AVE,Knoxville,TN,,x ,,,,
1/5/2018,1910,BEAUMONT AVE,1910 BEAUMONT AVE,Knoxville,TN,,x ,,,,
1/5/2018,1929,FAIRMONT BLVD,1929 FAIRMONT BLVD,Knoxville,TN,x,,,,,
1/5/2018,2005,CLINCH AVE,2005 CLINCH AVE,Knoxville,TN,x,,,paint ,,
1/5/2018,2020,ATCHLEY ST,2020 ATCHLEY ST,Knoxville,TN,x ,,,boxes ,,
1/5/2018,2100,JONES ST,2100 JONES ST,Knoxville,TN,,x,,,,
